date,actual_pnl_eur,mc_volatility_eur,mc_var_eur,mc_es_eur,mc_exception
2021-09-02,2199.753200182525,3792.227654815578,8887.129073349732,10191.632041464705,False
2021-09-03,-584.1392367425312,3763.4759400764615,8819.749099565144,10114.361654806846,False
2021-09-07,-6385.73952116826,3745.898201405527,8778.555467060556,10067.121388408887,False
2021-09-08,830.8817515386811,3758.1199345453583,8807.197239074374,10099.96736138521,False
2021-09-09,2810.2865669985545,3753.962033199277,8797.453149504761,10088.792979348793,False
2021-09-10,-5259.3663467274,3757.226615630533,8805.103735935227,10097.566562038679,False
2021-09-13,2725.423343260169,3761.702140494416,8815.592179867595,10109.59455897267,False
2021-09-14,3253.7306609891293,3765.101134009906,8823.557760218047,10118.729372168078,False
2021-09-15,38.29498245693253,3767.8941031068207,8830.103115381691,10126.235491507403,False
2021-09-16,-4913.096467600697,3763.1580209810386,8819.004052512835,10113.507245542836,False
2021-09-17,-5002.841413652076,3772.090488067578,8839.937391744386,10137.513298463446,False
2021-09-20,-14.432582159684898,3775.618957025451,8848.20639928145,10146.996077600586,False
2021-09-21,510.7931025729984,3775.63480165972,8848.243531363878,10147.038660139664,False
2021-09-22,3543.664372118937,3723.7161449636083,8726.571562966263,10007.506993452414,False
2021-09-23,-6074.278002594896,3728.7443339786696,8738.355181685805,10021.020278239355,False
2021-09-24,-1813.5558146560868,3742.7788628113303,8771.245261230772,10058.738149305502,False
2021-09-27,-1798.739631047025,3736.3983335724624,8756.292417661347,10041.590442956762,False
2021-09-28,-11616.580950800528,3738.0832071398827,8760.24093822206,10046.118549652501,True
2021-09-29,86.78164300918729,3811.061463150467,8931.266319541252,10242.248001781569,False
2021-09-30,-1850.7809587138656,3806.122143502575,8919.690967204584,10228.973553892723,False
2021-10-01,5366.087532629705,3802.003746937456,8910.03945754298,10217.905341165773,False
2021-10-04,-2719.5904581703785,3815.7257126574714,8942.197041842805,10254.78319720018,False
2021-10-05,-801.0860082854676,3816.434914337832,8943.859064127886,10256.689180497424,False
2021-10-06,2747.1181635389416,3816.3169244794844,8943.582553539405,10256.372082124024,False
2021-10-07,-2469.0569243878026,3808.0251006528833,8924.15056914709,10234.087761380237,False
2021-10-08,-2415.365462045827,3799.3727882155913,8903.873775554406,10210.83462557319,False
2021-10-11,-2745.614083937226,3787.6223160271848,8876.336408993999,10179.25516891646,False
2021-10-12,4979.364455760755,3789.8431024221936,8881.540847422615,10185.223544193686,False
2021-10-13,6145.040103210242,3801.043472343057,8907.78904299958,10215.324598073397,False
2021-10-14,6823.512421562338,3820.3137931027886,8952.94926107328,10267.113687859393,False
2021-10-15,-2367.1393378336406,3841.218772901364,9001.940321383117,10323.29593252785,False
2021-10-18,1869.7631902411413,3832.161280952678,8980.713984950868,10298.953874623621,False
2021-10-19,-1437.0913575112884,3833.6382292977187,8984.175230364333,10302.923181175613,False
2021-10-20,583.1491427205402,3834.823997612437,8986.954092031725,10306.109939843618,False
2021-10-21,556.0785043781545,3830.320560149868,8976.400234603681,10294.006927651835,False
2021-10-22,3453.1021571932497,3828.87254323448,8973.006790327965,10290.11537447129,False
2021-10-25,2173.8707783515943,3833.358599878836,8983.519915608858,10302.171675621456,False
2021-10-26,1107.9135329694786,3835.1838019417323,8987.797297610783,10307.076915896982,False
2021-10-27,4512.464684100187,3767.9501887926526,8830.234552830738,10126.38622208711,False
2021-10-28,1393.8639817046794,3775.875852493638,8848.808436762303,10147.686485541037,False
2021-10-29,1587.312466170809,3755.1151869271025,8800.155578513102,10091.892086140633,False
2021-11-01,-3119.51951390449,3739.2029974862808,8762.865179762752,10049.127992178868,False
2021-11-02,2762.3613382427307,3739.5111769674386,8763.587401917144,10049.956226177612,False
2021-11-03,-3168.490292626774,3638.6770088929875,8527.2813706736,9778.963861856597,False
2021-11-04,6659.778730655563,3607.841057125605,8455.016963470007,9696.092077072673,False
2021-11-05,6273.40615656119,3628.6000442863974,8503.66588835607,9751.881965748695,False
2021-11-08,423.307688015584,3606.618562233631,8452.152032646909,9692.806615532476,False
2021-11-09,4210.31233371949,3601.7814774991693,8440.816269004317,9679.806924518563,False
2021-11-10,-5797.863693631267,3608.4960333077356,8456.551907677054,9697.852329054309,False
2021-11-11,-1414.7103459851037,3624.7387719865374,8494.616952363887,9741.504775855545,False
2021-11-12,241.70460988917063,3616.130678839953,8474.44378718696,9718.370479628038,False
2021-11-15,-4073.6121805871217,3611.448248634918,8463.470458210717,9705.786423486537,False
2021-11-16,-2172.712195861215,3621.501068560068,8487.029357189922,9732.803430634336,False
2021-11-17,2343.7442678677035,3619.2204624599754,8481.684730595247,9726.674289580753,False
2021-11-18,1495.9995330355914,3619.889445634622,8483.252500350165,9728.472185429455,False
2021-11-19,2407.7567368398777,3619.532170863444,8482.415222819614,9727.512007577021,False
2021-11-22,-9215.88838115761,3617.2115372973367,8476.976791398505,9721.275292495107,True
2021-11-23,-5899.835439113482,3664.0728362073855,8586.796783726651,9847.215283167829,False
2021-11-24,5389.918189099896,3683.953378888021,8633.387063882084,9900.644347619795,False
2021-11-26,1134.8716603205355,3696.261662192533,8662.2316672011,9933.722924625159,False
2021-11-29,1939.1401319277743,3695.174808300475,8659.684612619521,9930.801998995437,False
2021-11-30,-1307.4572455577577,3696.573445944948,8662.96233600659,9934.560845122123,False
2021-12-01,324.699372715359,3696.709520603779,8663.281228532756,9934.926546493245,False
2021-12-02,3182.266627037445,3687.8312547525047,8642.4749105187,9911.066159681395,False
2021-12-03,2431.121009372572,3689.895103421113,8647.31156358263,9916.612763982173,False
2021-12-06,-1553.7708167727646,3684.557128071652,8634.801957029666,9902.266926769833,False
2021-12-07,2959.329016325352,3683.0495616237476,8631.268957740403,9898.215333903147,False
2021-12-08,-4623.057312431167,3667.677465205703,8595.244273193404,9856.902742819728,False
2021-12-09,298.7855817561723,3678.83860674213,8621.400536600797,9886.898370207111,False
2021-12-10,1341.1475470221144,3676.7067832430776,8616.404583740841,9881.169083187091,False
2021-12-13,2925.3298088034235,3672.181986781359,8605.800671252922,9869.008668571212,False
2021-12-14,-4303.41668615316,3664.939432098812,8588.827661153475,9849.544264246495,False
2021-12-15,1235.6429049835467,3675.70695916831,8614.06148453586,9878.482050655357,False
2021-12-16,250.64569935691637,3672.1062664882497,8605.623219876163,9868.80516987976,False
2021-12-17,1185.9839723380674,3671.257498223873,8603.63412169813,9866.524100643843,False
2021-12-20,-7139.427623946076,3671.2157089925913,8603.536188154556,9866.411791861965,False
2021-12-21,3839.0452943879936,3699.998283194319,8670.988481444278,9943.765113490126,False
2021-12-22,5476.084497091593,3705.7170376844565,8684.390448287728,9959.134296673248,False
2021-12-23,22.48306000042209,3717.1828008063653,8711.260595880123,9989.948596195773,False
2021-12-27,4538.650128236633,3715.406580668457,8707.098003582103,9985.174995104811,False
2021-12-28,-1937.6825907271689,3725.7895394679535,8731.430586805904,10013.079252237629,False
2021-12-29,-3271.2891138800383,3724.803214994986,8729.119124072822,10010.428499957708,False
2021-12-30,3703.174984293106,3726.4855802506586,8733.061766376139,10014.949865552253,False
2021-12-31,364.65924488231497,3732.396516018181,8746.914112250877,10030.835536943005,False
2022-01-03,-7879.845447007261,3732.4067092645478,8746.938000240834,10030.862931346963,False
2022-01-04,-1478.380757834946,3744.6295131852826,8775.582281641999,10063.711782052673,False
2022-01-05,-7209.666289676292,3745.156887317299,8776.81818897874,10065.129102844287,False
2022-01-06,-765.3757271914919,3755.1242440865585,8800.176804070334,10091.916427304963,False
2022-01-07,-2755.823633943205,3747.0476671640336,8781.249253270431,10070.210583763519,False
2022-01-10,1893.623391514665,3751.4420852853777,8791.547622619924,10082.020605894499,False
2022-01-11,5670.558389261238,3744.1880006277424,8774.547591891403,10062.525214700256,False
2022-01-12,559.1897534855116,3749.0959229007303,8786.049364119297,10075.715281976645,False
2022-01-13,32.714344179057605,3744.893722798404,8776.201459905531,10064.421846796631,False
2022-01-14,-4592.161862246413,3740.594610841959,8766.126441648337,10052.867960491965,False
2022-01-18,-9709.770454981335,3725.4709089543226,8730.68387253685,10012.222931033393,True
2022-01-19,444.9118944263808,3773.6522011486945,8843.597284290605,10141.710410695585,False
2022-01-20,-1048.8711246124271,3773.66920178905,8843.637125486577,10141.756100007184,False
2022-01-21,-2347.8734520721523,3762.8399121456264,8818.258560802682,10112.652326351594,False
2022-01-24,-88.85122301818251,3764.2564510842412,8821.578236078218,10116.45928230173,False
2022-01-25,-3362.894699157115,3744.4961109271508,8775.269651917572,10063.353262772678,False
2022-01-26,-7026.292288153263,3750.70887586942,8789.829337930676,10080.050101679835,False
2022-01-27,1260.3472570495428,3753.6775070348817,8796.786359169928,10088.028313764964,False
2022-01-28,4149.591101587607,3735.590300205107,8754.398782182438,10039.418848973775,False
2022-01-31,3936.2870891178513,3743.8726753799633,8773.808623550845,10061.67777641562,False
2022-02-01,2204.0941866118937,3746.1922503372266,8779.244574109965,10067.911646480621,False
2022-02-02,4777.524494592279,3747.7706797035603,8782.943641462623,10072.153683818407,False
2022-02-03,-7970.102477414198,3758.340669371742,8807.714533675757,10100.560587408016,False
2022-02-04,-612.1697078163673,3774.4270243316114,8845.41309132077,10143.792752130825,False
2022-02-07,841.5297768767982,3774.5057965484043,8845.597694915743,10144.004452883448,False
2022-02-08,296.93854099278616,3768.38567590474,8831.255121880697,10127.556596022747,False
2022-02-09,4354.180608589698,3764.867310021411,8823.00979101489,10118.10096895231,False
2022-02-10,-9824.196651276365,3770.2651848695114,8835.659772731029,10132.607786386612,True
2022-02-11,2272.029079828042,3796.2969409076145,8896.665492053497,10202.568269533404,False
2022-02-14,-4631.423498829872,3798.699734904741,8902.296467388538,10209.02579121174,False
2022-02-15,-1832.3919047786965,3805.3539801451457,8917.890767551955,10226.90911077399,False
2022-02-16,4493.580582882928,3802.008520403147,8910.050644214663,10217.918169880268,False
2022-02-17,-733.1947702389543,3811.0062469552868,8931.136919753535,10242.099607962626,False
2022-02-18,1274.6735573887834,3811.318069728756,8931.867680005314,10242.93763332888,False
2022-02-22,-2588.094464664942,3811.9721631913644,8933.40055554902,10244.695512997092,False
2022-02-23,-7548.637232051452,3717.772035574596,8712.641474328473,9991.532167777035,False
2022-02-24,2578.536956948701,3737.727026011503,8759.40622365597,10045.161310970916,False
2022-02-25,3201.161441272243,3740.8229926201384,8766.6616569691,10053.481737738493,False
2022-02-28,7318.687428785604,3744.0070715353327,8774.123582484866,10062.038966799739,False
2022-03-01,3009.1536459601,3738.6854504081575,8761.652302239701,10047.73708164699,False
2022-03-02,-8699.634327822692,3714.1959685000866,8704.260920058277,9981.921468447654,False
2022-03-03,2337.2376462235,3749.6004816151426,8787.231803262785,10077.071286211802,False
2022-03-04,4718.490239546409,3732.4700196878885,8747.08636894523,10031.033078447246,False
2022-03-07,-10904.833786338728,3694.989444192686,8659.250209703494,9930.303831967442,True
2022-03-08,-978.8368070246188,3754.3916554233106,8798.459974122192,10089.947591366516,False
2022-03-09,-87.80252253327035,3754.880447911075,8799.60546493241,10091.261223783493,False
2022-03-10,-1748.5134667371285,3740.4494637891335,8765.786287862622,10052.477877013613,False
2022-03-11,-4310.363876993639,3736.982537716912,8757.661506785074,10043.16049470979,False
2022-03-14,-12579.621397704535,3745.5879906024943,8777.828484480016,10066.287695221776,True
2022-03-15,2371.540336568567,3830.4527434527245,8976.710007692418,10294.36217098303,False
2022-03-16,9903.34082493334,3812.478667121525,8934.58755332796,10246.056745009942,False
2022-03-17,2583.7684355745955,3862.128287819104,9050.942009796818,10379.49036535324,False
2022-03-18,6491.051168318607,3855.1289750715064,9034.539039966234,10360.6796750256,False
2022-03-21,-6889.942950917593,3875.9548136980648,9083.344632030296,10416.6492273723,False
2022-03-22,-2475.0476311470647,3901.1815646994432,9142.463812801474,10484.446255190822,False
2022-03-23,5630.919779166455,3902.423526466689,9145.3743644704,10487.784034062104,False
2022-03-24,2082.9535856488724,3914.3071422917487,9173.223754672832,10519.721314952227,False
