date,realised_pnl,realised_loss,delta_normal_var,delta_normal_es,delta_gamma_var,delta_gamma_es,full_revaluation_var,full_revaluation_es
2023-10-02,-806.8128851392503,806.8128851392503,2608.7981012227065,2972.567050758854,2473.5137289765407,2861.9853152003516,2371.5463162271617,2732.44125933562
2023-10-03,-1879.1855812924332,1879.1855812924332,2576.0940254198067,2936.02467432662,2480.2644740988003,2823.213958284581,2421.4901078768726,2786.766685461025
2023-10-04,1331.5591999755343,-1331.5591999755343,2510.113711490368,2861.297566454794,2519.7252182438633,2887.362762554312,2439.1285925034804,2842.359738185146
2023-10-05,-805.3324427729967,805.3324427729967,2539.8289677646335,2895.337472556486,2574.104838947667,3011.837793293314,2549.256427541828,3093.2807600869137
2023-10-06,1223.1917018289423,-1223.1917018289423,2527.170227494965,2881.067014262178,2525.158047137391,2817.9181496134547,2492.165675440216,2812.5358265119894
2023-10-09,92.32779712325282,-92.32779712325282,2529.6183721197012,2883.0881689656426,2487.659240978014,2993.9957874168067,2476.6928467658704,3027.099722622346
2023-10-10,659.278435685268,-659.278435685268,2544.744376548104,2900.8169272114487,2463.5235444571563,2832.6190494894618,2439.8883953510554,2788.9256971281916
2023-10-11,1176.0937799405729,-1176.0937799405729,2552.6598790717735,2909.6686469059878,2419.0924811700784,2678.343320336772,2341.2128400415468,2584.32151002419
2023-10-12,244.7544222345241,-244.7544222345241,2580.9278709376736,2941.4689812893284,2422.4795356454256,2800.2260430048045,2338.1035224919356,2775.272338576219
2023-10-13,-985.6553260139372,985.6553260139372,2592.75780218732,2955.0418529152166,2519.3729896965015,2873.9990594133533,2456.3735594174505,2772.8818702863996
2023-10-16,1426.7546471528694,-1426.7546471528694,2596.02597413019,2959.403674279593,2527.430925312521,2886.634223016562,2548.251432096259,2886.5282188315396
2023-10-17,1481.7331410848383,-1481.7331410848383,2633.5161555751865,3001.6668315989746,2477.8435319427745,2964.5644514144788,2397.3232710652665,2916.263263847098
2023-10-18,54.43689656179777,-54.43689656179777,2673.654954025734,3046.735231901278,2544.8796271966817,2941.205187242186,2601.8172127809385,2866.6659307808186
2023-10-19,715.2958374584414,-715.2958374584414,2677.835814867221,3051.5851248789145,2512.0034011233224,2805.8793245476063,2382.7096714289414,2793.4569525450397
2023-10-20,-185.93145807803376,185.93145807803376,2702.208675890652,3079.2697482045323,2561.3220812361396,2885.6249383750173,2531.5498348970928,2838.168915370528
2023-10-23,304.1075958647489,-304.1075958647489,2698.784936627853,3075.3716934298495,2574.8486716211614,2890.10758014219,2486.075195241544,2837.585046708989
2023-10-24,1640.6011069593078,-1640.6011069593078,2675.4614200430706,3048.3573367502013,2643.8283398388776,2912.170062157778,2529.2745605795158,2851.173859563161
2023-10-25,-294.6874778762649,294.6874778762649,2747.267032174683,3129.656369216983,2608.036126717377,2983.397792746274,2541.4550743647974,2874.910007949741
2023-10-26,25.584656248443935,-25.584656248443935,2740.9692806163184,3122.5193544119993,2505.0416126629857,3033.5264080076786,2399.991540836245,2920.6297306740253
2023-10-27,2553.802949983481,-2553.802949983481,2743.434287691623,3125.275861321827,2551.893044792075,2918.9098019823773,2355.482179823699,2785.569887300024
2023-10-30,435.36266730036004,-435.36266730036004,2898.534063255575,3301.5037280272354,2894.913919032461,3196.126444910336,2743.714401372608,3064.884731673158
2023-10-31,-396.5379686324304,396.5379686324304,2933.7747998006716,3341.678972788946,2802.6443978470543,3165.7688300112854,2682.4335282775232,3059.021034962856
2023-11-01,895.2149337336887,-895.2149337336887,2903.124843387273,3306.7554704981135,2811.9380751488507,3290.9491171769973,2620.5393192555443,3106.4801523582933
2023-11-02,998.090881478849,-998.090881478849,2893.504314626891,3295.5147746401485,2667.8223415389593,3204.243238871374,2566.239347187692,3007.7307167234408
2023-11-03,1531.8373257149506,-1531.8373257149506,2951.5330825119595,3361.3836595097014,2725.1673594563076,3124.4838760139382,2589.8873874193177,2980.56793295054
2023-11-06,453.4280579043916,-453.4280579043916,3019.8319300002677,3438.8240589779884,2796.169803229496,3254.682630512106,2711.089865909145,3130.885022354755
2023-11-07,886.3082172682189,-886.3082172682189,3061.2118212966047,3485.810209097384,3037.283889565657,3393.0731508066806,2813.8639863013755,3242.7905153641486
2023-11-08,640.1395167201845,-640.1395167201845,3105.4515726234895,3535.9471808747703,2931.6586902737963,3371.9826972733135,2810.7431861425885,3172.9194037537304
2023-11-09,-1160.268415062179,1160.268415062179,3140.4748615410676,3575.640999546392,2818.0776539826625,3093.2394004851567,2699.0054459390412,2984.54280389726
2023-11-10,-694.0765781974624,694.0765781974624,3063.888106492859,3488.5175923941674,2871.8484725489275,3291.0792411358902,2689.636673521206,3124.029904167635
2023-11-13,-2732.9999656944274,2732.9999656944274,3058.8115130646374,3482.9931857858683,2937.391897468363,3340.18202688529,2847.6247427877156,3222.8439596998905
2023-11-14,1322.6870945657865,-1322.6870945657865,2973.376745325135,3386.5133580461916,2837.4195096472786,3104.01365350962,2735.891337727623,2988.2648213779967
2023-11-15,127.83721637602139,-127.83721637602139,3036.414268581446,3457.9960099028767,2895.3740014697937,3230.2753500942395,2743.7473504937443,3078.6330064192084
2023-11-16,986.5371909223613,-986.5371909223613,3010.692444158656,3428.5610368895163,2971.7047059437236,3453.2563281333073,2857.567974156144,3255.2048909093332
2023-11-17,1071.300572282351,-1071.300572282351,3073.201150314684,3499.5153676837763,2894.8045690637764,3279.779452638345,2775.6551388178677,3119.755390188492
2023-11-20,517.0719110850623,-517.0719110850623,3124.370018049732,3557.4918643155847,2936.536828583524,3353.721511896884,2781.807603590809,3226.074433790638
2023-11-21,288.1513930787187,-288.1513930787187,3142.8379612966737,3578.338854259833,2937.564856918001,3351.7423245512423,2890.2769174883847,3227.483306426284
2023-11-22,419.1461239411001,-419.1461239411001,3132.737038762419,3566.663371095323,2944.9846716082693,3316.8187652595443,2845.9953616733214,3182.865228403969
2023-11-23,122.40066514864884,-122.40066514864884,3091.2653560819217,3519.312891056942,2933.9825307619235,3309.2185036661513,2843.6106577831365,3206.345319181856
2023-11-24,-861.4852153024622,861.4852153024622,3065.9779165012474,3490.3831101095093,3038.826140401809,3394.9104284123555,2824.078155653791,3232.9380333348954
2023-11-27,-1329.0519694066752,1329.0519694066752,3048.990738329818,3471.27607714526,2767.6941614046036,3151.3855960637584,2625.4574997584346,3043.359488991392
2023-11-28,-744.5238186602,744.5238186602,3022.299639337586,3441.257895962703,3040.7381920705852,3441.7168886265526,2970.08325498529,3295.2379929412373
2023-11-29,-1695.4099210963905,1695.4099210963905,3023.2230676443605,3442.562636872411,2993.3560203353613,3479.4559374144956,2798.7441460519376,3273.8002212782335
2023-11-30,-1012.3383415236458,1012.3383415236458,2967.5778583747965,3379.6671028575975,2708.4206755014984,3096.225250619784,2630.80538759681,2948.7274178440302
2023-12-01,128.92550232026406,-128.92550232026406,2927.958720536846,3334.7593702689774,2958.307022537229,3345.1957766112655,2777.2028332119203,3111.873440288727
2023-12-04,1912.1708022276216,-1912.1708022276216,2922.095943931141,3327.9863708294974,2722.529595345564,3215.248568153337,2628.4283631081216,3036.0650345073273
2023-12-05,-718.9556991341087,718.9556991341087,3005.9166315443404,3423.0221614114585,2893.7290750361353,3250.238672980425,2773.3611218094134,3111.0286498630844
2023-12-06,-293.3206191085701,293.3206191085701,2955.6018663953832,3365.807673329363,2904.6069264028333,3163.92981610679,2699.843353271491,2984.14553750325
2023-12-07,-591.0895674683488,591.0895674683488,2921.1402180600107,3326.5028986547104,2771.8166410736826,3232.8701736773282,2656.735770623827,3037.2185512724295
2023-12-08,2617.535778553458,-2617.535778553458,2909.6057595473335,3313.5055216794067,2831.2635543687734,3066.7816252752314,2730.2839049587747,2999.862172195678
2023-12-11,-1114.0936238208087,1114.0936238208087,3029.9714691175323,3450.0987814168343,2894.0512127172656,3388.086578881395,2732.6523271182746,3212.852064728108
2023-12-12,-1624.763988569095,1624.763988569095,3015.9457984730507,3434.460848116397,2855.1403656698226,3316.8059803331425,2712.152383929703,3162.899176044005
2023-12-13,1103.6722884021656,-1103.6722884021656,2959.0655082714825,3370.0858462085143,2785.748899024826,3113.0473770733684,2639.04485463378,2983.9497205890166
2023-12-14,-1681.0996806228504,1681.0996806228504,2971.8873901901657,3384.2921853832518,2977.8339121632644,3367.7686185373664,2846.4788810714713,3226.8916113804744
2023-12-15,-1631.23042112666,1631.23042112666,2917.321432063553,3322.753871195857,2572.2290475482987,2987.837571497199,2441.252008776213,2828.0742030374226
2023-12-18,-400.76889608633064,400.76889608633064,2844.718518205201,3240.4009704081595,2602.6128590138856,3008.6946254285285,2498.401251690824,2817.9625385590025
2023-12-19,-246.15673425530986,246.15673425530986,2833.898822311458,3228.1419238443286,2707.5030003538336,3045.254209864153,2547.0341376753795,2815.9616603725876
2023-12-20,-96.36887752093025,96.36887752093025,2834.4856613260226,3228.9867330724783,2513.3100957201937,2939.110408404906,2428.3239321358596,2821.2038821324177
2023-12-21,941.1748731271,-941.1748731271,2792.2691309305333,3180.708437723107,2681.879585430163,3028.6897575887983,2399.24148871811,2901.417460520698
2023-12-22,125.86526461639005,-125.86526461639005,2817.0902824579493,3208.608806970901,2698.1877396347627,3047.7447862546896,2601.425930453323,2884.0904403749137
2023-12-25,718.5983954785552,-718.5983954785552,2812.4973467604054,3203.2434578894013,2556.7073052262117,3122.9127181504637,2446.762645889103,2907.483995716494
2023-12-26,2660.8532398380485,-2660.8532398380485,2845.318222399776,3240.416108270306,2664.225987213127,2970.290551260404,2519.4208556513136,2857.8280584125696
2023-12-27,122.49910868243751,-122.49910868243751,2987.226718332355,3401.594258778577,2805.989388374318,3270.843154729229,2669.2926659251316,3066.9861901344484
2023-12-28,-3842.1580605364943,3842.1580605364943,2989.701525049352,3404.3438038425543,2983.5723886937067,3265.8887812677503,2802.757150199895,3076.4552119208624
2023-12-29,-485.06027074728627,485.06027074728627,2872.1098247653963,3271.6162601349797,2785.5046323032525,3196.638025269898,2696.9308402634692,3057.0387338982823
2024-01-01,-955.2741186964777,955.2741186964777,2859.668417631247,3257.604154597486,2765.973367998102,3058.8578240824645,2610.006371777658,2891.4131244481423
2024-01-02,1966.2447238957757,-1966.2447238957757,2821.211371982523,3214.1033553487023,2555.1453491224906,3132.9976201499653,2452.1551942999777,2942.5036484455877
2024-01-03,1478.746362685095,-1478.746362685095,2911.5485429574114,3316.5818737102554,2903.7177733595727,3237.2178236973227,2739.763303777435,3058.2727515448046
2024-01-04,-134.2646758682895,134.2646758682895,2980.7825188218267,3395.0997899545528,2882.429945044425,3446.7053577894803,2640.3546305449854,3219.849113793104
2024-01-05,1507.602404227182,-1507.602404227182,2978.9894564895503,3392.9975307418395,2634.50220946696,2938.364684521469,2548.507695910277,2724.4637220588347
2024-01-08,-206.23429977614433,206.23429977614433,3049.6696462909185,3473.147952974012,2714.7275531472264,3110.053614366316,2577.8646597031043,2934.1019488379684
2024-01-09,-1209.8917591013742,1209.8917591013742,3003.667053654333,3420.6117393769355,2834.622385379189,3173.222604737655,2640.4893476755933,3025.0461387015685
2024-01-10,880.3698572225039,-880.3698572225039,2957.179061203544,3367.914487391362,2920.578511038342,3370.357298570204,2765.6848667504673,3187.971096837229
2024-01-11,-322.3110304453876,322.3110304453876,2986.636037281874,3401.222255496213,2989.116895844,3416.2583982338497,2879.2313908496158,3233.5168697680665
2024-01-12,-605.6287402801099,605.6287402801099,2991.348538169604,3406.6459910460885,2854.6112826894105,3274.598157089675,2705.8807329941656,3054.9840585296092
2024-01-15,-1045.854238913089,1045.854238913089,2964.51298428918,3376.1528585819656,2820.7310939180566,3321.8579763657535,2638.492268777923,3145.8303246713813
2024-01-16,-821.6382008535147,821.6382008535147,2915.583856849066,3320.62327190343,2706.5991670812905,3022.164303357049,2544.1024234230204,2880.2981943870286
2024-01-17,932.522249646725,-932.522249646725,2894.689826456859,3297.074740967141,2701.956599211774,3131.2211056884316,2560.8765908534738,2960.149152781908
2024-01-18,-159.2197892596232,159.2197892596232,2944.6263368856044,3353.71634320908,2710.3099201713544,3238.5543292204393,2613.368904921757,3110.1179295092097
2024-01-19,1.7342952967519523,-1.7342952967519523,2941.4314612080984,3350.076302149198,2837.8747279842323,3250.03382021474,2691.440362349777,3098.6754838331126
2024-01-22,1734.53286383034,-1734.53286383034,2941.689152344849,3350.298003080441,2785.60666576419,3210.872180813468,2664.3958323114116,3017.410702519484
2024-01-23,468.465017638322,-468.465017638322,3000.4372141645495,3416.8819715461486,2900.3885195202342,3230.645287365569,2802.728479411042,3103.329766995718
2024-01-24,23.689047298197693,-23.689047298197693,3011.540043262188,3429.373077930038,2966.964939917125,3356.40444414694,2809.3450821453876,3169.620749918661
2024-01-25,-430.9889743944659,430.9889743944659,3044.597441516262,3467.042173295183,2880.963095550284,3197.007572901876,2751.9869699967367,3006.8809811444175
2024-01-26,-1020.5665078409074,1020.5665078409074,2999.095492515382,3415.2671766402914,2797.186615435297,3215.371545904801,2522.8123011749385,2994.0073827747387
2024-01-29,-115.60139801639889,115.60139801639889,2967.9249877827533,3379.993118461414,2971.4000523182185,3277.190791239179,2814.315853400215,3138.635039866186
2024-01-30,-166.12908796642296,166.12908796642296,2981.642418871362,3395.8166935349404,2914.1791470882936,3225.0087081661454,2709.887527623334,3089.820403894961
2024-01-31,832.7160466396817,-832.7160466396817,2955.375629608827,3365.7696669554807,2793.3462438261963,3237.186414603878,2648.226638967676,3051.7130639261773
2024-02-01,-331.18749961967114,331.18749961967114,3025.942483412909,3446.133777454566,2897.2407760599267,3318.8734827059125,2794.9298433891536,3095.0439216834684
2024-02-02,-363.9424314304779,363.9424314304779,3008.8738551099136,3426.703837197233,2812.781850558982,3230.8074535390942,2720.0666954792096,3068.228827702315
2024-02-05,2065.333812140969,-2065.333812140969,3017.946160507893,3437.266018242733,2925.490586017118,3254.6131249724995,2743.2117411042377,3071.293591809937
2024-02-06,-146.77248706756654,146.77248706756654,3072.0200539616117,3498.486709749335,3019.2912793684463,3435.344399449452,2897.7718154285044,3239.460733466776
2024-02-07,553.1764770680675,-553.1764770680675,3055.03021615213,3479.0920797698204,2885.5050823425527,3296.93275093469,2679.388735800605,3102.848226988527
2024-02-08,146.8439400948846,-146.8439400948846,3080.0413484778937,3507.4432216490636,2729.7484126095155,3157.8088775543592,2611.159807487547,2994.7315993738607
2024-02-09,-916.3413050730378,916.3413050730378,3104.866622572621,3535.674570854706,2864.336179145109,3287.4953258949113,2700.7111320526083,3146.2574837741067
2024-02-12,-457.3228120455533,457.3228120455533,3083.554917811731,3511.693297593526,2756.331327931457,3175.252422289239,2620.8626409616936,3050.3844487523234
2024-02-13,-425.398630314412,425.398630314412,3072.8661083887782,3499.6120969854665,2930.223397148246,3289.3082699940423,2745.99868718679,3109.729887972702
2024-02-14,-1262.2781080885688,1262.2781080885688,3037.3815600723237,3459.150945912184,2913.985982711026,3402.3346948404005,2718.9017701001917,3193.861641263581
2024-02-15,2225.042561884162,-2225.042561884162,2989.8976328978156,3405.335080038925,2762.001229943046,3197.864668604328,2777.3112052873007,3055.092493296107
2024-02-16,-515.0695207183235,515.0695207183235,3098.4986352433607,3528.695499545692,2892.157938694201,3301.831364310402,2720.323776095499,3168.526323096691
2024-02-19,225.1425303484575,-225.1425303484575,3085.3726696808617,3513.8361926531124,2794.2144359024537,3470.4205833588326,2701.1992825331313,3299.843839682093
