date,actual_pnl_eur,ewma_t_forecast_volatility_eur,ewma_t_degrees_of_freedom,ewma_t_residual_scale,ewma_t_var_multiplier,ewma_t_var_eur,ewma_t_es_eur,ewma_t_exception
2018-05-07,-168.5685384507306,3226.1818612945526,30140530672.6654,1.0597654402153749,2.4653830789581104,7953.7741704771715,9112.356866948283,False
2018-05-08,-609.3759037680724,3128.1719169660532,10667138730321.215,1.056985030206028,2.4589148779131564,7691.908467297947,8812.34662167378,False
2018-05-09,-794.9338858522449,3036.5460407039463,13473611827467.229,1.0616605130253973,2.4697916774300355,7499.636139463732,8592.067037506142,False
2018-05-10,5430.588160011873,2950.4728983888804,10753267819289.314,1.060802944491178,2.467796674693684,7281.167207417914,8341.774933350322,False
2018-05-11,2490.8769327181835,3154.75045141111,6967268512046.906,1.0617904207595599,2.4700938880115006,7792.529808232106,8927.624921931869,False
2018-05-14,-1497.220287037676,3118.905555452466,3803437619447.5723,1.0517752099515225,2.4467950236406146,7631.322592286161,8742.93553426348,False
2018-05-15,-7909.305917389497,3046.0495554886948,2651007231451.081,1.0494765578758036,2.441447559271552,7436.77025266807,8520.043821490523,True
2018-05-16,-2181.5177929413007,3532.016439540307,13756609527779.506,1.0614322122212085,2.4692605703395625,8721.46892794801,9991.87751258216,False
2018-05-17,-1707.01377560169,3465.8581519918143,9386126898228.863,1.0586633451843586,2.4628192223950176,8535.782078819913,9779.142677715263,False
2018-05-18,1649.7444085779412,3386.18900828181,4521302005056.398,1.0598907553825445,2.4656746055005976,8349.240247145712,9565.428319680475,False
2018-05-21,1634.2915799813618,3307.808803482763,926910210085.0923,1.0571830832356754,2.459375618161508,8135.144320825498,9320.146213033915,False
2018-05-22,-802.518605895164,3231.9278630739573,2186952943671.8237,1.056146004418916,2.4569630120584742,7940.727217213898,9097.409435352036,False
2018-05-23,2959.0263938130465,3139.6303129968874,9851269097644.424,1.0550766954923003,2.454475427508948,7706.145454713088,8828.657433026276,False
2018-05-24,1833.6737434030688,3129.088042052372,2998449516016.1396,1.0572619326679424,2.4595590493676935,7696.17681009815,8817.23671057999,False
2018-05-25,1023.9363077848728,3066.8325813671145,3181047379855.9297,1.0559361003572307,2.4564747021902575,7533.596651981161,8630.974391777663,False
2018-05-29,2038.902718348524,2983.9640066362604,27254636171920.098,1.0545982889709253,2.453362487514765,7320.74535797566,8387.118216209286,False
2018-05-30,35.79648444712564,2935.8518870213848,531148997196.7095,1.0534543472014612,2.4507012810185973,7194.895980404174,8242.937049475626,False
2018-05-31,-137.05053219189546,2846.4275489054676,63830463545.671844,1.0398875281795634,2.419140140482864,6885.907140533467,7888.939498629796,False
2018-06-01,570.3654609588773,2759.9180620340717,3874550420902.9316,1.0342838547914472,2.406104046749845,6640.650017758169,7607.957114740724,False
2018-06-04,-1548.6823833534502,2679.484606460442,8560608241270.924,1.0279218090989124,2.3913037152779175,6407.461494458844,7340.801297137,False
2018-06-05,2021.134088798948,2625.4073830919006,4608306657727.868,1.034213355824162,2.4059400416270194,6316.572748564011,7236.67328570304,False
2018-06-06,183.06264374101653,2593.1249863417597,396289341507.20593,1.0302915516697349,2.396816560878822,6215.244911692598,7120.585578124547,False
2018-06-07,3816.665630846017,2514.5278152372475,57194736142.44048,1.0297462307727296,2.395547954826848,6023.67196514681,6901.107250336427,False
2018-06-08,186.5135939865036,2611.0333666298066,7626786782875.555,1.0262688455406033,2.3874583470182325,6233.733405503448,7141.767189502415,False
2018-06-11,-142.26684177659484,2531.9030337643153,1921055015914.8865,1.0244386562669616,2.3832006900938905,6034.033057317931,6912.977585966273,False
2018-06-12,-267.7054732750539,2455.0184005276774,6933483597500.174,1.024690243909375,2.3837859704695163,5852.238420422389,6704.701920556846,False
2018-06-13,-936.1298608491828,2381.1317715256873,1037132163399.762,1.0112562963995844,2.3525339352432235,5601.693296799994,6417.661261779201,False
2018-06-14,4363.758722958877,2319.9529702145473,6647683963571.852,1.0082428546518214,2.345523621436699,5441.504492260451,6234.138631922687,False
2018-06-15,-6609.933306207195,2490.3401607752917,5200600797698.009,1.0154824145545627,2.362365356225595,5883.093321032827,6740.051285452916,True
2018-06-18,-564.8802237628204,2907.087859761977,439448250282.57947,1.0269399640255,2.389019602087014,6945.089881960547,7956.743065623333,False
2018-06-19,1004.1929824525952,2821.920596069735,639040105985.6478,1.0221467851849944,2.377869000678756,6710.15750777114,7687.589379924287,False
2018-06-20,-3598.20797495391,2746.9885588129373,431.0513904801085,1.01698431784015,2.3746887437506436,6523.242809824885,7482.160107537288,False
2018-06-21,-417.3781175756618,2805.354836713057,981108497269.3901,1.0207626439603632,2.3746490066813783,6661.7330763894615,7632.1112269895,False
2018-06-22,1255.254840524056,2721.813231733822,187.21945806395235,1.010692105739126,2.371518564151559,6454.830607210107,7415.048699848163,False
2018-06-25,-2333.7162051334626,2656.7482940041164,164.82701751767837,1.008233887700558,2.368527001514807,6292.580070577149,7231.3423933265085,False
2018-06-26,896.8237968780601,2638.4819668590353,84.9885698820629,0.9978610887203476,2.3659567434898494,6242.534202066496,7195.006676032234,False
2018-06-27,-996.2808898418164,2567.518227045255,68.91315516974686,0.9926938109932272,2.364284675078906,6070.34399718886,7006.641629797723,False
2018-06-28,-439.4936071246913,2501.234677723064,87.47350270986877,0.9986711555230261,2.3665874202563897,5919.390523408449,6821.367192230978,False
2018-06-29,-137.63048547845733,2427.42529186838,79.14224920432545,0.9975998333628388,2.3686944482997836,5749.828812511114,6630.142038377717,False
2018-07-02,794.7406183748337,2353.717460245853,93.88644513466011,1.0030497090345873,2.3739417587830105,5587.588167254321,6436.385263287628,False
2018-07-03,1619.7824121294946,2290.302069889066,55.306027904813064,0.9914081306272067,2.3751009290780942,5439.6985740630025,6290.65429542287,False
2018-07-05,3753.381533642853,2255.6985705256675,70.9298029354411,0.9980550288100971,2.375448786591551,5358.296432271493,6183.420482511766,False
2018-07-06,3431.4367824650194,2372.373887772345,82.53303070449319,1.002569633082615,2.3784786034791585,5642.640531519189,6504.773538298222,False
2018-07-09,1650.076226900443,2448.867718105558,203.6250307165683,1.0185679225545015,2.388338124011548,5848.72413181267,6717.304163654306,False
2018-07-10,677.9474857738165,2408.4229994498382,201.73406656278132,1.0162470897805624,2.383073349631487,5739.448664628439,6591.955048254305,False
2018-07-11,-2808.5306149809644,2340.9503233968185,146.0163565999387,1.0110968123346646,2.3782585043012503,5567.385014765246,6400.521415310455,False
2018-07-12,2009.7397630793105,2371.606065080344,512.1264785170649,1.0244176122976116,2.390633474088925,5669.640846533387,6501.874774260511,False
2018-07-13,109.792689077065,2351.4649520969874,767609406650.2505,1.0302634580700514,2.3967512053882336,5635.87645836664,6456.823697166897,False
2018-07-16,-1320.2453665133507,2279.988489408513,55732867325.57112,1.0287410054574657,2.3932094510534454,5456.490001145522,6251.306997821301,False
2018-07-17,-653.9891938888543,2234.0612369910423,248525906076.4051,1.0282580460245785,2.392085919350096,5344.0664279721295,6122.507298786967,False
2018-07-18,-1600.667201570394,2171.9185008255527,149.75767174257788,1.0167997959705248,2.3910104575677833,5193.079848458839,5969.67904248656,False
2018-07-19,183.10762218711196,2141.9440392835663,129.73536450162317,1.015682173930696,2.392372831765155,5124.32872674332,5893.766509031783,False
2018-07-20,-2831.7341009955644,2077.176147094362,122.50848498399975,1.01258474801491,2.3868363873179543,4957.879610753735,5703.660555096028,False
2018-07-23,-2468.477918574857,2130.0009259655376,333.0147758951674,1.0234706644996114,2.3924625249418288,5095.947393463944,5847.068731847319,False
2018-07-24,1527.058711104401,2151.8115216030797,638.0814055114208,1.0242381373468992,2.388734479429692,5140.106374887346,5893.467583781529,False
2018-07-25,2334.3431612752875,2119.525658944413,190.12488750927344,1.0304220984120858,2.4174948249525916,5123.94231185235,5885.932877165112,False
2018-07-26,-1447.2489031292837,2133.0249020405217,22547029869.918156,1.0367655883798654,2.4118774225776733,5144.594603027488,5893.979506336928,False
2018-07-27,-2724.605269316404,2098.208629227026,555505932756.6499,1.0341181658853293,2.4057185967212917,5047.699519132546,5782.970246435578,False
2018-07-30,-2267.8382521758244,2140.9668645881407,1009229049488.4067,1.0354116441432415,2.4087276771135877,5157.006142516553,5908.198966639717,False
2018-07-31,4116.74740219552,2148.7903623191955,1631643787194.3894,1.0276666175955977,2.390710051068609,5137.134716835858,5885.432979275437,False
2018-08-01,-4264.989009588122,2314.544958231919,3693224245451.0234,1.0376401765578231,2.4139120187557017,5587.107892626443,6400.951281706245,False
2018-08-02,578.9258270199491,2475.2978077345406,128652931563.10687,1.0426687490415536,2.4256102276918634,6004.10767902415,6878.6931418339755,False
2018-08-03,1717.79441473916,2404.076187021315,75698699993.27121,1.042622121944408,2.4255017568646857,5831.091015256754,6680.474088813239,False
2018-08-06,-86.63751658810622,2368.5135151983404,3498651909848.663,1.0453232881830843,2.431785609151214,5759.71708133948,6598.7035050319,False
2018-08-07,-466.4013896607534,2296.4570420426608,1651478214521.1567,1.0389369576168832,2.416928782616841,5550.37312295604,6358.865559447436,False
2018-08-08,1394.5472954341565,2229.4268360322535,835895946959.7764,1.0359483681157626,2.409976283786804,5372.865801275583,6155.501718968848,False
2018-08-09,2096.640757060564,2188.3347048271576,1996.4757338745012,1.0291681288280063,2.396126875790626,5243.527599461699,6008.829634761111,False
2018-08-10,-1057.2990831524132,2182.941722191319,724077511558.7798,1.029386080623165,2.3947101202302346,5227.512634004369,5988.9757523645585,False
2018-08-13,-6062.461716093603,2132.2274138007483,378.15799261602075,1.0183893573215805,2.379211270332456,5073.019493826566,5819.706910779706,True
2018-08-14,1205.247403670728,2545.352028347323,62.64801070964502,1.017761833545518,2.4297609760994345,6184.597028913868,7144.005362576627,False
2018-08-15,-3608.9112070734623,2485.4064000450066,55.64319457139213,1.0172922553367458,2.436671762486843,6056.119593293746,7003.094140050695,False
2018-08-16,1851.588868065568,2566.722585840761,97.9714381591622,1.0279820930366084,2.4311918952180505,6240.195147969175,7186.468019617039,False
2018-08-17,3120.782041673664,2529.522484385165,129.61113965234702,1.0296182518582366,2.425227395857461,6134.6672275683295,7055.838080011988,False
2018-08-20,4459.1766344846965,2568.838629733877,162.3199461461483,1.0309847776157983,2.422340123053273,6222.600882453561,7151.266224766714,False
2018-08-21,953.544032748621,2719.56825737619,582734673900.8535,1.0420876303657214,2.4242583434722222,6592.936038586441,7553.292901703632,False
2018-08-22,2855.9625869894357,2647.0442716618973,299878004810.41144,1.0401665260602426,2.4197891865616272,6405.289104917358,7338.3124675276185,False
2018-08-23,-1142.034747088033,2660.042170596988,797.0299413529474,1.0327075398974508,2.407278044049266,6403.461113523281,7340.832870885242,False
2018-08-24,3998.93915419608,2594.133678388126,168.70972946044145,1.0251094777328909,2.4076271950308503,6245.706791632666,7176.963708313016,False
2018-08-27,2650.579966321665,2699.1199836748724,372.3097350895758,1.030695293472489,2.408121968773287,6499.810129042456,7456.660399122823,False
2018-08-28,-2275.642927772181,2696.232150788993,186.79977095382395,1.0302367059265494,2.4174254731116678,6517.940282739971,7487.592393898742,False
2018-08-29,2559.338325405636,2672.8637760328343,299.09395784051003,1.021202008433361,2.3884689192776483,6384.052054517518,7326.2971752252915,False
2018-08-30,-786.7920441972819,2666.1886102033272,1220.0681960620946,1.0238538055683342,2.384973417096757,6358.7889603010835,7288.029677830126,False
2018-08-31,-1625.593846269363,2592.1401357580867,722.7530209665215,1.0231627111801451,2.385522669892374,6183.609057388811,7089.257062509601,False
2018-09-04,-3774.63677316211,2544.52208623016,1319.17298354066,1.022512339537363,2.3816132368789473,6060.067482096583,6945.440098480836,False
2018-09-05,-1452.7967617790016,2634.5757793696907,739910037584.2528,1.0323314241041688,2.4015620137754894,6327.097114147204,7248.730677950777,False
2018-09-06,1481.22356401178,2578.9857593126058,2186184545967.6882,1.030108752575269,2.396391306586097,6180.259053426073,7080.50352160128,False
2018-09-07,-3702.5022682064255,2526.606057987322,2961893583489.589,1.038248146135144,2.415326367489644,6102.578232115847,6991.507360745278,False
2018-09-10,421.7563698269976,2612.1304227518553,345549900877.39954,1.0411805569120025,2.4221481750761313,6326.96693652925,7248.581538078192,False
2018-09-11,-762.9797461189078,2534.6606493008403,6577524109843.9375,1.0381120826518582,2.4150098364938484,6121.230400235414,7012.876487979332,False
2018-09-12,2029.2308784663928,2464.5411014608744,2977332242708.3784,1.034743141748491,2.4071725079862385,5932.57558423874,6796.741358775167,False
2018-09-13,1966.2607794012915,2440.6130139349734,831980370515.0767,1.031740069716307,2.400186317751904,5857.92596297396,6711.217936267414,False
2018-09-14,-1292.5813033149489,2414.7810392097695,1732192636539.1794,1.029550330299913,2.3950922221134645,5783.623285118388,6626.091994509024,False
2018-09-17,-1615.0122990390091,2362.52906687174,756063271169.117,1.0249296132584822,2.3843428268504265,5633.079233821264,6453.619016250983,False
2018-09-18,-1315.2697570550872,2324.4670150721504,324028099603.32495,1.0249811425199518,2.3844627018450377,5542.60489910861,6349.965781010299,False
2018-09-19,-757.2794875868925,2276.5663613326146,701890690038.5234,1.0230687225318342,2.3800137476650476,5418.259237443417,6207.507368225606,False
2018-09-20,3837.858966722163,2214.993828753228,1311.6499071380958,1.018137566886418,2.3714401588284315,5252.725317062551,6020.158800428959,False
2018-09-21,355.32561208646007,2344.264308094749,3678643318472.338,1.0275171098121838,2.3903622439532053,5603.6408919167725,6419.892552401496,False
2018-09-24,-2048.4506925014302,2274.5144476714822,727716149101.2589,1.026593096585436,2.388212667751793,5432.024216913507,6223.277416822169,False
2018-09-25,-269.3699739014511,2261.587926094403,540919497399.5691,1.0279749022072657,2.3914272283243005,5408.422945711641,6196.238277781961,False
2018-09-26,742.5587520300203,2193.683341191098,4312.224456160572,1.0282107340782098,2.39286533550916,5249.188824220092,6014.507040346388,False
2018-09-27,-672.9806900597101,2134.6180670424105,69.56957010380762,1.0272818251006324,2.446114112905822,5221.5193794561865,6026.457528387129,False
2018-09-28,-1707.080705606112,2076.1437602975193,72.97765981302408,1.0258598440418776,2.4400468153859953,5065.887970597467,5844.765467175915,False
2018-10-01,-2136.674856567944,2055.8691758492782,74.90563881777011,1.0249074431213678,2.436376225943511,5008.870783689261,5777.9095126585835,False
2018-10-02,2941.025314838447,2060.806896518997,94.58339166823907,1.0262871701522582,2.4286280846784276,5004.9335059850255,5764.985433300697,False
2018-10-03,-6112.813684928403,2123.932079405459,452.112559150671,1.0366887857709048,2.4202785607024944,5140.5072761733,5895.840976031991,True
2018-10-04,-5296.810399991425,2546.058083705115,57.37476633678651,1.0337686471535732,2.4739288419057366,6298.766526445334,7281.571777406528,False
2018-10-05,-2826.8217472560864,2788.698477398264,101.35403492036801,1.0480261977617524,2.477223435969713,6908.229224064035,7954.396424832238,False
2018-10-08,-2590.974041992022,2791.0005625126887,126.94375785656862,1.050608787881349,2.475320367816682,6908.620538975475,7946.670289423276,False
2018-10-09,2256.525918512448,2779.404942685755,106.03840912345404,1.0492875885048654,2.4784481784296504,6888.611117317876,7930.014740915004,False
2018-10-10,-8136.68894383886,2750.8364121846034,195.81650339867628,1.0535274041646994,2.4710924157953587,6797.570995243089,7807.841154400923,True
2018-10-11,2453.9202408573324,3329.477025901909,56.831039992397365,1.058813088273103,2.534557999026431,8438.752628574415,9756.331755626503,False
2018-10-12,2704.837348851447,3283.534030780612,59.73471163731594,1.059375812350032,2.532342599932181,8315.033104472768,9608.91033790557,False
2018-10-15,-1207.5549727677603,3251.7177465292607,135.16760412885623,1.0605534687451525,2.4968103317739785,8118.922465547057,9336.521871122675,False
2018-10-16,6445.409602829521,3166.502753532861,106.8966665377425,1.055712162812331,2.4933163969793344,7895.093236463694,9088.297876426192,False
2018-10-17,-1888.245590133253,3452.207083753235,187.84133789619165,1.0646706835314532,2.498104167389695,8623.972902616182,9906.782377529904,False
2018-10-18,-4832.983786941502,3378.845631865855,87.50948730180497,1.053328409003077,2.496091579419791,8433.908129859705,9719.014617616118,False
2018-10-19,-1388.0177792027102,3483.255070779031,101.92910473753273,1.056215949852283,2.4963556026878675,8695.443311530158,10011.973094174076,False
2018-10-22,-1042.4591314928398,3394.212363700576,70.24614023038289,1.0489930548874358,2.49724591878125,8476.182972728124,9782.13830894482,False
2018-10-23,-162.78550596482978,3300.7029680322166,47.723382157984375,1.039314049400926,2.501692866195647,8257.345068556995,9563.850885921713,False
2018-10-24,-4869.891334155373,3200.39864791732,39.35525719462352,1.0342452740160577,2.507949189801207,8026.437196085121,9319.028951018769,False
2018-10-25,1608.0629419187703,3324.296710550556,49.398383905698054,1.0476071150143844,2.518697185679132,8372.896769226081,9693.963664164028,False
2018-10-26,-2484.590616550392,3247.0053383928794,46.91729973430871,1.0464007160127116,2.520250256789251,8183.266037880723,9479.898167601043,False
2018-10-29,-2287.2228546922006,3206.3768404377893,38.91683229564421,1.0400426077159735,2.523208461445278,8090.357174374805,9394.722448548384,False
2018-10-30,1160.6077347198873,3158.779028972906,39.238902633296355,1.0250776387646487,2.486030062011468,7852.819625278038,9117.82957848085,False
2018-10-31,-220.16255426700025,3075.7166185523356,39.88533398819435,1.0233324740151097,2.480093645813418,7628.06524199438,8854.858766530115,False
2018-11-01,4343.511599474025,2982.505464962214,31.16477111522273,1.0091258511191417,2.4744994332799806,7380.208082803443,8600.65021924692,False
2018-11-02,-3654.429170094448,3081.166084199301,37.11139601683562,1.015443517279195,2.468663625341117,7606.36263569754,8838.791275029354,False
2018-11-05,2097.526280503503,3118.53504093665,45.13565467784043,1.0210068090740005,2.462514438914315,7679.437566566746,8900.300241189632,False
2018-11-06,1239.0810887821735,3066.875013564405,48.24248110872783,1.0216753450957103,2.458319414702778,7539.358388312222,8731.197248204111,False
2018-11-07,6188.203087370786,2988.89588887146,35.0697207434643,1.0065966918771894,2.4535705978810824,7333.467073062658,8529.098214458038,False
2018-11-08,-881.3895858992282,3270.3395009696624,43.5633279001064,1.0189046155650048,2.4607014039785904,8047.329001522691,9330.738001763068,False
2018-11-09,-3034.8122778331654,3178.0535424856826,42.34837740341176,1.0165192244241934,2.4576228177596193,7810.456902074603,9059.343956048524,False
2018-11-12,-4550.449884067204,3169.6415002178933,59.4974811437945,1.0318076534285479,2.4667138386608696,7818.598552181277,9035.548332048613,False
2018-11-13,-2216.6566952697367,3268.979246923652,64.55173180751889,1.0339936539507522,2.4666069617512227,8063.28696828215,9311.808018080981,False
2018-11-14,1099.6353203762687,3215.5661946110026,64.39899994512609,1.0328632961017066,2.4640589064543708,7923.344521124829,9150.375070862818,False
2018-11-15,2659.1268093446474,3129.221244619,53.6630650508345,1.0302958816364034,2.4705143162997216,7730.785883700473,8942.798395272977,False
2018-11-16,3728.284711430186,3103.0245779336897,60.821739926247545,1.0323025751203598,2.4664143323605305,7653.344292682638,8842.849776084991,False
2018-11-19,-1753.9071921552184,3144.0487053359857,53.467310237500016,1.027063974404689,2.4630413990288917,7743.922121805722,8958.321937216822,False
2018-11-20,-3802.7808093145823,3078.3942515397393,49.26854897105091,1.024506119396979,2.4633738323626013,7583.235844938449,8779.963606009418,False
2018-11-21,-448.1130041180117,3126.593842835652,49.374467387818044,1.0241894512186556,2.4624354029106774,7699.035369121052,8913.828278984245,False
2018-11-23,-932.6910294312372,3033.3318699636648,48.24435798825231,1.0217243663949351,2.458434092837968,7457.2464840106195,8636.101143576318,False
2018-11-26,2036.0048947553444,2949.7849127671557,43.72046351240584,1.0169807486196323,2.455719389470612,7243.844005050182,8398.733523918312,False
2018-11-27,215.3105990058024,2903.0804404547107,35.10499672677841,1.0068944613884445,2.454178926711998,7124.678839513736,8286.137563050539,False
2018-11-28,4246.61621670529,2815.134845495497,31.469032454928662,1.0098780894287334,2.475054550839336,6967.612310570021,8118.405788894629,False
2018-11-29,2336.007785176236,2920.8749166320295,40.124433954568715,1.0194681936102141,2.4701148776697908,7214.896587385286,8374.554618446282,False
2018-11-30,2813.3665734636106,2889.1235902291537,38.66459477308705,1.0244013902219435,2.485955267262719,7182.232006903143,8340.955098972527,False
2018-12-03,5682.962314158901,2884.6342525331825,32.89495756934755,1.0179540090274086,2.4890914751869837,7180.118527012722,8359.540907877365,False
2018-12-04,-1940.5466651043864,3124.0377164379634,44.97914295922962,1.0326203845049655,2.490842517193453,7781.485969419624,9018.949980454649,False
2018-12-06,486.10718860305207,3065.938410823084,45.333414066882355,1.0312874586000744,2.4869119128295294,7624.718757877563,8836.418327535783,False
2018-12-07,-3581.2786285148723,2974.921350201087,34.16669001239242,1.0322057846363482,2.519164073699633,7494.314987508583,8719.830593138326,False
2018-12-10,1655.5987615211154,3014.744000760338,49.9020951930116,1.0266046473155146,2.4673698936603485,7438.48858456921,8611.176440947016,False
2018-12-11,-951.3075853925968,2950.901758584503,52.7975490259558,1.025448545664597,2.460128797650039,7259.598395329879,8399.116149793286,False
2018-12-12,-348.480183786326,2870.4792350931325,37.98335348180599,1.012754499011141,2.4595900356465403,7060.202124165372,8201.335256913335,False
2018-12-13,-236.17299060904588,2784.3415625590924,30.26256658081532,0.9991956983066945,2.4540911738382376,6833.028053627236,7967.287036116887,False
2018-12-14,-4347.104459077372,2700.1390738039413,24.432159544696614,0.9862471445214708,2.454805040359665,6628.315008045992,7763.643435552658,False
2018-12-17,-3134.7341127411228,2826.1537839419816,30.107880660344964,0.9977669414174789,2.451281814118583,6927.699374479399,8078.449429066408,False
2018-12-18,2655.1597139634787,2845.6124820420773,28.65715952814046,0.9892814300027883,2.437326138248945,6935.685681808611,8095.486348500363,False
2018-12-19,-244.19293426382623,2834.5461014255216,30.41229508277022,0.9968138314041981,2.4475715806852616,6937.75448199131,8088.653557432534,False
2018-12-20,-2598.697514672194,2748.8452137354416,25.98506830249945,0.9911241686226346,2.456721930846887,6753.1483210873575,7898.6543892149875,False
2018-12-21,-4643.607938762467,2740.0683788777465,25.99587771833359,0.9912978273208639,2.4570857531965795,6732.582976524958,7874.527939250552,False
2018-12-24,-4939.361728807374,2889.858503946413,33.040658140649256,1.0034716920522866,2.453128555936535,7089.194418646979,8253.061768736265,False
2018-12-26,9717.737467784447,3051.891698435782,37.01222617875625,1.0103118629970502,2.456483592160108,7496.921882257143,8711.96621093753,False
2018-12-27,2160.354371271722,3797.5341353428526,20.366559376189645,1.0069293086872704,2.5415540263740497,9651.638171973522,11359.511428503685,False
2018-12-28,4038.938146503801,3719.6798249752114,19.36054698892157,0.9963130111556552,2.5258393562603594,9395.313694610035,11074.832106960637,False
2018-12-31,3720.6757342075343,3739.6040877136024,19.326883773662484,0.9879413971386968,2.505004832834393,9367.726312609826,11042.914240116646,False
2019-01-02,2319.6120235702942,3738.4711162205576,19.55634029659166,0.9873954285610278,2.500998550662322,9349.910843360567,11017.868958657591,False
2019-01-03,-3697.5491386988256,3668.8462140885104,18.57524858467029,0.9812055155731711,2.4969492479956714,9160.922795280072,10812.870740827233,False
2019-01-04,4977.891465784789,3670.574741087602,20.36837459001574,0.9747611909396987,2.460341117794129,9030.865961434365,10628.86467394215,False
2019-01-07,1945.4366372892105,3761.847414273303,20.604569832163214,0.970483857211446,2.4471754606348277,9205.900678862206,10831.220540249475,False
2019-01-08,2368.7455632434467,3678.2455603184135,21.254907060185694,0.9701732785411211,2.440162323567067,8975.516233116829,10550.80912109965,False
2019-01-09,1249.2732083192902,3613.0842807522954,20.087890097423486,0.9666654403935765,2.4427874951940898,8825.99710010404,10392.019278666385,False
2019-01-10,-204.97603001172752,3516.355480415275,21.92672082352137,0.9583614381048038,2.4045066489056928,8455.1001325745,9930.554898789484,False
2019-01-11,750.4306341755586,3409.602855728909,21.53708873171493,0.9568303241429225,2.404060154889227,8196.890369454391,9631.996754131042,False
2019-01-14,-3153.101900909316,3310.839272863199,19.700048471975865,0.9501785714266562,2.405183135912271,7963.174784806612,9381.637074466616,False
2019-01-15,1734.2059348468108,3301.5875759054434,20.098441616807037,0.9516164072182667,2.404650000422491,7939.162565795916,9347.684332838608,False
2019-01-16,407.4848039496093,3229.071221392563,19.042439285159578,0.9458048142601797,2.401368440171035,7754.189722116637,9145.118227488483,False
2019-01-17,1447.12372827,3132.291503329909,16.954035445690288,0.9346566503736439,2.3998693434509017,7517.090353593187,8900.759618218959,False
2019-01-18,320.3800806422298,3057.4868885650385,16.634279973982675,0.9315023178437305,2.3965087943910834,7327.294217181546,8682.149485992975,False
2019-01-22,-1221.725840935978,2965.3821276025656,15.125922948568304,0.9217905141340562,2.396596359439861,7106.824011360339,8452.77411287654,False
2019-01-23,95.42814194499203,2890.577520335482,14.086549118080171,0.914015814962568,2.396962049514054,6928.6046174225885,8266.650155946512,False
2019-01-24,2293.453254323852,2802.6165572585933,13.711564549459492,0.9097431683456952,2.39399746498236,6709.456933394661,8015.28335566609,False
2019-01-25,1558.9970734281474,2774.702978765496,12.927459170106127,0.9009942544369685,2.38975739529384,6630.86696324869,7944.4457921469,False
2019-01-28,86.14622803779207,2717.1432531376227,12.72732250294674,0.8978597800808055,2.3866365986514455,6484.8335317170995,7775.753038045444,False
2019-01-29,2324.739945944953,2634.452731818292,12.051051331133182,0.8910216167828594,2.387306786524963,6289.246885449036,7563.527988443249,False
2019-01-30,4687.328403081959,2616.903900448546,12.444644690959448,0.894342617412265,2.3849129351114304,6241.0879621232925,7492.393743585153,False
2019-01-31,5762.134718551038,2784.8802512647917,13.216228021035274,0.9048339900565269,2.392703494242134,6663.392708247179,7974.515983602528,False
2019-02-01,-2656.1313648240493,3046.6961340335865,13.760071403292464,0.9147815476313927,2.406155824629398,7330.825648780784,8756.119020303984,False
2019-02-04,-130.0794959159523,3024.6846135060496,14.55332856751259,0.9218083009063522,2.407670089049402,7282.442672746467,8676.072013820747,False
2019-02-05,2473.666697112942,2932.7134262947066,14.575272216203988,0.923973083441,2.4128829460941263,7076.294212087771,8429.913154469281,False
2019-02-06,-1655.6806934028114,2907.2155241014616,15.025453164773829,0.9252973190190634,2.4075886608072263,6999.379130349416,8327.325240748904,False
2019-02-07,-806.2209409599062,2847.677072645414,15.074649985189108,0.9255721989721287,2.4073821202834904,6855.446869027799,8154.956737216743,False
2019-02-08,1677.032548825663,2767.978362280783,17.122561235180875,0.9467695597345787,2.428511622771099,6722.067624377793,7956.531890924343,False
2019-02-11,-2030.8020310966176,2714.9122926951886,17.17622254095189,0.9454812229041453,2.4244359650698053,6582.131004420337,7790.016392485829,False
2019-02-12,1968.7392294496565,2678.7969410129595,18.10740257742794,0.9504538975623468,2.424532162145273,6494.829339342294,7672.532256430009,False
2019-02-13,69.27769803968249,2641.5813550217217,18.337412221451196,0.9510333508723126,2.4230974891073713,6400.809148625982,7558.258968547343,False
2019-02-14,763.4204354141971,2561.16442329102,17.842451524247046,0.9477928269533242,2.4211887806617343,6201.062567102198,7329.1838269744985,False
2019-02-15,4627.169556928956,2490.172151888756,17.7959650401567,0.9503264053778097,2.4282785027658336,6046.831504617603,7147.537566211542,False
2019-02-19,3772.712008890933,2667.122416418206,17.845815655578985,0.953185876915799,2.4349209331192063,6494.23220292817,7675.638187237391,False
2019-02-20,-66.15045713643798,2746.03894147068,20.850569211351125,0.970575803885128,2.445000607932281,6714.06688130153,7896.74586367787,False
2019-02-21,-5207.748551586966,2662.432607997267,21.092097135703018,0.9789586175630602,2.463793756538488,6559.684836788151,7712.642786126497,False
2019-02-22,3818.2704074771314,2879.318245943675,22.799333988287614,0.9868414885501089,2.4685843368801774,7107.839922829862,8339.596455566458,False
2019-02-25,-717.0632657778119,2944.111901774743,20.92053121497792,0.9948520834233028,2.5054653644652265,7376.370399006467,8674.883313193322,False
2019-02-26,2002.9508533517703,2859.8212879247594,24.346511049200437,0.9876901859138077,2.458998898929758,7032.297398142866,8237.51235624498,False
2019-02-27,-4118.003688937515,2815.771909150615,26.821312172407644,0.9956742208572607,2.4629914543721614,6935.222149699151,8106.0113937331325,False
