date,actual_pnl_eur,whs_var_eur,whs_es_eur,whs_exception
2018-08-21,953.544032748621,7909.305917389497,9197.731441921227,False
2018-08-22,2855.9625869894357,7909.305917389497,9184.847186675912,False
2018-08-23,-1142.034747088033,7909.305917389497,9172.091773983046,False
2018-08-24,3998.93915419608,7909.305917389497,9159.463915417111,False
2018-08-27,2650.579966321665,7909.305917389497,9146.962335436836,False
2018-08-28,-2275.642927772181,7909.305917389497,9134.585771256361,False
2018-08-29,2559.338325405636,7909.305917389497,9122.332972717693,False
2018-08-30,-786.7920441972819,7909.305917389497,9110.20270216441,False
2018-08-31,-1625.593846269363,7909.305917389497,9098.193734316663,False
2018-09-04,-3774.63677316211,7909.305917389497,9086.304856147392,False
2018-09-05,-1452.7967617790016,7909.305917389497,9074.534866759812,False
2018-09-06,1481.22356401178,7909.305917389497,9062.88257726611,False
2018-09-07,-3702.5022682064255,7909.305917389497,9051.346810667343,False
2018-09-10,421.7563698269976,7909.305917389497,9039.926401734565,False
2018-09-11,-762.9797461189078,7909.305917389497,9028.620196891114,False
2018-09-12,2029.2308784663928,7909.305917389497,9017.427054096099,False
2018-09-13,1966.2607794012915,7909.305917389497,9006.345842729032,False
2018-09-14,-1292.5813033149489,7909.305917389497,8995.375443475636,False
2018-09-17,-1615.0122990390091,7909.305917389497,8984.514748214773,False
2018-09-18,-1315.2697570550872,7909.305917389497,8973.76265990652,False
2018-09-19,-757.2794875868925,7909.305917389497,8963.11809248135,False
2018-09-20,3837.858966722163,7909.305917389497,8952.579970730432,False
2018-09-21,355.32561208646007,7909.305917389497,8942.147230197023,False
2018-09-24,-2048.4506925014302,7909.305917389497,8931.818817068948,False
2018-09-25,-269.3699739014511,7909.305917389497,8921.593688072153,False
2018-09-26,742.5587520300203,7909.305917389497,8911.470810365328,False
2018-09-27,-672.9806900597101,7909.305917389497,8901.44916143557,False
2018-09-28,-1707.080705606112,7909.305917389497,8891.527728995106,False
2018-10-01,-2136.674856567944,7909.305917389497,8881.70551087905,False
2018-10-02,2941.025314838447,7909.305917389497,8871.981514944157,False
2018-10-03,-6112.813684928403,7909.305917389497,8862.35475896861,False
2018-10-04,-5296.810399991425,7909.305917389497,8852.82427055282,False
2018-10-05,-2826.8217472560864,7909.305917389497,8843.389087021184,False
2018-10-08,-2590.974041992022,6634.583731402499,8833.675349732739,False
2018-10-09,2256.525918512448,6634.583731402499,8811.684433549437,False
2018-10-10,-8136.68894383886,6634.583731402499,8789.913426527968,True
2018-10-11,2453.9202408573324,8136.68894383886,8901.28157738959,False
2018-10-12,2704.837348851447,8136.68894383886,8893.635651054085,False
2018-10-15,-1207.5549727677603,8136.68894383886,8886.066183981933,False
2018-10-16,6445.409602829521,8136.68894383886,8878.572411580502,False
2018-10-17,-1888.245590133253,8136.68894383886,8871.153576903085,False
2018-10-18,-4832.983786941502,8136.68894383886,8863.808930572442,False
2018-10-19,-1388.0177792027102,8136.68894383886,8856.537730705108,False
2018-10-22,-1042.4591314928398,8136.68894383886,8849.339242836444,False
2018-10-23,-162.78550596482978,8136.68894383886,8842.212739846469,False
2018-10-24,-4869.891334155373,8136.68894383886,8835.157501886391,False
2018-10-25,1608.0629419187703,8136.68894383886,8828.172816305918,False
2018-10-26,-2484.590616550392,8136.68894383886,8821.257977581246,False
2018-10-29,-2287.2228546922006,8136.68894383886,8814.41228724382,False
2018-10-30,1160.6077347198873,8136.68894383886,8807.635053809774,False
2018-10-31,-220.16255426700025,8136.68894383886,8800.925592710064,False
2018-11-01,4343.511599474025,8136.68894383886,8794.28322622135,False
2018-11-02,-3654.429170094448,8136.68894383886,8787.707283397525,False
2018-11-05,2097.526280503503,8136.68894383886,8781.197100001938,False
2018-11-06,1239.0810887821735,8136.68894383886,8774.752018440311,False
2018-11-07,6188.203087370786,8136.68894383886,8768.371387694295,False
2018-11-08,-881.3895858992282,8136.68894383886,8762.05456325574,False
2018-11-09,-3034.8122778331654,8136.68894383886,8755.800907061572,False
2018-11-12,-4550.449884067204,8136.68894383886,8749.609787429343,False
2018-11-13,-2216.6566952697367,8136.68894383886,8743.480578993438,False
2018-11-14,1099.6353203762687,8136.68894383886,8737.412662641893,False
2018-11-15,2659.1268093446474,8136.68894383886,8731.405425453862,False
2018-11-16,3728.284711430186,8136.68894383886,8725.458260637713,False
2018-11-19,-1753.9071921552184,8136.68894383886,8719.570567469724,False
2018-11-20,-3802.7808093145823,8136.68894383886,8713.741751233418,False
2018-11-21,-448.1130041180117,8136.68894383886,8707.97122315947,False
2018-11-23,-932.6910294312372,8136.68894383886,8702.258400366265,False
2018-11-26,2036.0048947553444,8136.68894383886,8696.60270580099,False
2018-11-27,215.3105990058024,8136.68894383886,8691.00356818137,False
2018-11-28,4246.61621670529,8136.68894383886,8685.460421937943,False
2018-11-29,2336.007785176236,8136.68894383886,8679.972707156952,False
2018-11-30,2813.3665734636106,8136.68894383886,8674.539869523773,False
2018-12-03,5682.962314158901,8136.68894383886,8669.161360266922,False
2018-12-04,-1940.5466651043864,8136.68894383886,8663.836636102642,False
2018-12-06,486.10718860305207,8136.68894383886,8658.565159180003,False
2018-12-07,-3581.2786285148723,8136.68894383886,8653.346397026593,False
2018-12-10,1655.5987615211154,8136.68894383886,8648.179822494716,False
2018-12-11,-951.3075853925968,8136.68894383886,8643.064913708156,False
2018-12-12,-348.480183786326,8136.68894383886,8638.001154009464,False
2018-12-13,-236.17299060904588,8136.68894383886,8632.988031907758,False
2018-12-14,-4347.104459077372,8136.68894383886,8628.02504102707,False
2018-12-17,-3134.7341127411228,8136.68894383886,8623.111680055186,False
2018-12-18,2655.1597139634787,8136.68894383886,8618.247452693024,False
2018-12-19,-244.19293426382623,8136.68894383886,8613.431867604482,False
2018-12-20,-2598.697514672194,8136.68894383886,8608.664438366824,False
2018-12-21,-4643.607938762467,8136.68894383886,8603.944683421547,False
2018-12-24,-4939.361728807374,8136.68894383886,8599.272126025719,False
2018-12-26,9717.737467784447,8136.68894383886,8594.64629420385,False
2018-12-27,2160.354371271722,7909.305917389497,8588.08452553158,False
2018-12-28,4038.938146503801,7909.305917389497,8581.29673945016,False
2018-12-31,3720.6757342075343,7909.305917389497,8574.576831229553,False
2019-01-02,2319.6120235702942,7909.305917389497,8567.924122091152,False
2019-01-03,-3697.5491386988256,7909.305917389497,8561.337940044135,False
2019-01-04,4977.891465784789,7909.305917389497,8554.81761981759,False
2019-01-07,1945.4366372892105,7909.305917389497,8548.362502793307,False
2019-01-08,2368.7455632434467,7909.305917389497,8541.97193693927,False
2019-01-09,1249.2732083192902,7909.305917389497,8535.645276743773,False
2019-01-10,-204.97603001172752,7909.305917389497,8529.38188315023,False
2019-01-11,750.4306341755586,7909.305917389497,8523.18112349262,False
2019-01-14,-3153.101900909316,7909.305917389497,8517.042371431591,False
2019-01-15,1734.2059348468108,7909.305917389497,8510.96500689117,False
2019-01-16,407.4848039496093,7909.305917389497,8504.948415996154,False
2019-01-17,1447.12372827,7909.305917389497,8498.991991010087,False
2019-01-18,320.3800806422298,7909.305917389497,8493.095130273881,False
2019-01-22,-1221.725840935978,7909.305917389497,8487.257238145035,False
2019-01-23,95.42814194499203,7909.305917389497,8481.47772493748,False
2019-01-24,2293.453254323852,7909.305917389497,8475.756006862002,False
2019-01-25,1558.9970734281474,7909.305917389497,8470.091505967277,False
2019-01-28,86.14622803779207,6634.583731402499,8462.215592111736,False
2019-01-29,2324.739945944953,6634.583731402499,8443.939273504646,False
2019-01-30,4687.328403081959,6634.583731402499,8425.845718083623,False
2019-01-31,5762.134718551038,6634.583731402499,8407.93309821681,False
2019-02-01,-2656.1313648240493,6634.583731402499,8390.199604548669,False
2019-02-04,-130.0794959159523,6609.933306207195,8187.481917860009,False
2019-02-05,2473.666697112942,6609.933306207195,8027.108728554178,False
2019-02-06,-1655.6806934028114,6609.933306207195,8012.936974330708,False
2019-02-07,-806.2209409599062,6609.933306207195,7998.906937649474,False
2019-02-08,1677.032548825663,6574.380916627943,7569.5470002693755,False
2019-02-11,-2030.8020310966176,6574.380916627943,7559.595339432964,False
2019-02-12,1968.7392294496565,6574.380916627943,7549.743195204913,False
2019-02-13,69.27769803968249,6574.380916627943,7539.989572419145,False
2019-02-14,763.4204354141971,6574.380916627943,7530.333485861229,False
2019-02-15,4627.169556928956,6574.380916627943,7520.773960168897,False
2019-02-19,3772.712008890933,6112.813684928403,7509.155530267276,False
2019-02-20,-66.15045713643798,6112.813684928403,7454.477925362758,False
2019-02-21,-5207.748551586966,6112.813684928403,7395.036692177695,False
2019-02-22,3818.2704074771314,6112.813684928403,7382.214462105201,False
2019-02-25,-717.0632657778119,6112.813684928403,7369.520454333433,False
2019-02-26,2002.9508533517703,6112.813684928403,7356.953386639383,False
2019-02-27,-4118.003688937515,6112.813684928403,7344.511989622274,False
2019-02-28,-2556.7234652698776,6112.813684928403,7332.195006575334,False
2019-03-01,-3882.743033187708,6112.813684928403,7320.001193358865,False
2019-03-04,1091.2639584574058,6112.813684928403,7307.9293182745605,False
2019-03-05,-193.38968171634383,6112.813684928403,7295.978161941098,False
2019-03-06,-1082.0581931895558,6112.813684928403,7284.146517170972,False
2019-03-07,-146.84230777464137,6112.813684928403,7272.433188848548,False
2019-03-08,360.7763849849287,6112.813684928403,7260.836993809346,False
2019-03-11,2612.998200357275,6112.813684928403,7249.356760720536,False
2019-03-12,4431.962058187134,6112.813684928403,7237.991329962616,False
2019-03-13,2639.628858252541,6112.813684928403,7226.7395535122705,False
2019-03-14,-3286.280176544853,6112.813684928403,7215.600294826435,False
2019-03-15,3505.461556118284,6112.813684928403,7204.572428727453,False
2019-03-18,1020.757692177543,6112.813684928403,7193.654841289463,False
2019-03-19,101.09332937203732,6112.813684928403,7182.846429725852,False
2019-03-20,3687.503634718559,6112.813684928403,7172.146102277878,False
2019-03-21,4166.783856365197,6112.813684928403,7161.552778104383,False
2019-03-22,-725.3477877530946,6062.461716093603,7150.579604970172,False
2019-03-25,50.38527509543815,6062.461716093603,7139.698426081409,False
2019-03-26,1256.1601610481143,6062.461716093603,7128.92605898153,False
2019-03-27,-54.97363285224003,6062.461716093603,7118.261415552652,False
2019-03-28,-538.0438587872184,6062.461716093603,7107.703418558061,False
2019-03-29,1041.006514297138,6062.461716093603,7097.251001533417,False
2019-04-01,-1996.562534533602,6062.461716093603,7086.903108679018,False
2019-04-02,909.8704600517092,6062.461716093603,7076.658694753163,False
2019-04-03,-2461.853695654992,6062.461716093603,7066.516724966569,False
2019-04-04,2664.4020363002064,6062.461716093603,7056.476174877839,False
2019-04-05,1063.099674945661,6062.461716093603,7046.536030289999,False
2019-04-08,-334.2186639066157,6062.461716093603,7036.6952871480335,False
2019-04-09,1106.4798464728854,6062.461716093603,7026.952951437487,False
2019-04-10,2228.5527705326213,6062.461716093603,7017.308039084049,False
2019-04-11,-3580.965429020439,6062.461716093603,7007.759575854146,False
2019-04-12,-872.2832501225686,6062.461716093603,6998.306597256539,False
2019-04-15,1098.0962247992109,6062.461716093603,6988.94814844491,False
2019-04-16,-3061.206174793285,6062.461716093603,6979.683284121398,False
2019-04-17,-1127.4862288015995,6062.461716093603,6970.5110684411175,False
2019-04-18,2389.654514755779,6062.461716093603,6961.430574917644,False
2019-04-22,-2155.7313011759225,6062.461716093603,6952.440886329404,False
2019-04-23,2830.764232290456,5296.810399991425,6939.787387758653,False
2019-04-24,1714.8999978272573,5296.810399991425,6923.357617880981,False
2019-04-25,-1729.3694451536223,5296.810399991425,6907.092145702084,False
2019-04-26,2882.3759001500803,5296.810399991425,6890.989328244978,False
2019-04-29,-1948.8811447884168,5296.810399991425,6875.047538962443,False
2019-04-30,2749.652274644587,5296.810399991425,6859.265167572732,False
2019-05-01,-1079.9647783243215,5296.810399991425,6843.640619896919,False
2019-05-02,-2812.4021915201693,5296.810399991425,6828.172317697864,False
2019-05-03,3699.217625627061,5296.810399991425,6812.8586985208,False
2019-05-06,214.2585068479698,5296.810399991425,6797.698215535505,False
2019-05-07,-1093.0735549037563,5296.810399991425,6782.689337380065,False
2019-05-08,-2207.5024628959163,5296.810399991425,6767.830548006179,False
2019-05-09,962.9683712646386,5296.810399991425,6753.120346526031,False
2019-05-10,1556.4099051746716,5296.810399991425,6738.557247060685,False
2019-05-13,-2137.869952234012,5296.810399991425,6724.139778589992,False
2019-05-14,1051.4002352401296,5296.810399991425,6709.866484804007,False
2019-05-15,2721.7364258061093,5207.748551586966,6465.082190814222,False
2019-05-16,287.0878130068036,5207.748551586966,6452.508854421949,False
2019-05-17,-2610.727515843936,5207.748551586966,6440.061251393599,False
2019-05-20,-2431.877853538183,5207.748551586966,6427.738124395533,False
2019-05-21,1486.6214886039172,5207.748551586966,6415.5382286674485,False
2019-05-23,2076.3513670808143,5207.748551586966,6403.460331896642,False
2019-05-24,1507.6724196739442,5207.748551586966,6391.5032140935455,False
2019-05-28,-580.6957010959402,5207.748551586966,6379.665667468479,False
2019-05-29,-1132.1808193085535,5207.748551586966,6367.946496309663,False
2019-05-30,3683.1006761494536,5207.748551586966,6356.344516862438,False
2019-05-31,2297.026252029749,5207.748551586966,6344.858557209683,False
2019-06-03,4307.021235801345,5207.748551586966,6333.487457153455,False
2019-06-04,3347.273272255846,5207.748551586966,6322.2300680977905,False
2019-06-05,991.1735219186088,5207.748551586966,6311.085252932683,False
2019-06-06,2638.8143821123645,5207.748551586966,6300.051885919224,False
2019-06-07,6789.085546706197,5207.748551586966,6289.128852575903,False
2019-06-10,-2395.3177480138256,5207.748551586966,6278.315049566014,False
2019-06-11,-92.30213446543846,5207.748551586966,6267.609384586222,False
2019-06-12,768.911569539843,5207.748551586966,6257.01077625623,False
2019-06-13,2383.7569083786866,5207.748551586966,6246.518154009537,False
2019-06-14,162.98919178882045,5207.748551586966,6236.130457985313,False
2019-06-17,-598.8383742842162,5207.748551586966,6225.846638921329,False
2019-06-18,5014.9702343759045,5207.748551586966,6091.980942977697,False
2019-06-19,1433.1455974578632,5207.748551586966,6083.1386190637895,False
2019-06-20,7676.854268521916,5207.748551586966,6074.384718389021,False
2019-06-21,-1647.5120593940792,5207.748551586966,6065.718356721,False
2019-06-24,5736.581641771776,5207.748551586966,6057.138658669661,False
2019-06-25,-958.4413639877775,5207.748551586966,6048.644757598834,False
2019-06-26,-4076.210033689864,5207.748551586966,6040.235795538714,False
2019-06-27,2938.1293306113444,5207.748551586966,6031.910923099197,False
2019-06-28,1457.903834596319,5207.748551586966,6023.669299384075,False
2019-07-01,-1478.267101548031,5207.748551586966,6015.510091906104,False
2019-07-02,4805.482091650959,5207.748551586966,6007.432476502913,False
2019-07-03,4484.2644292512505,5207.748551586966,5999.435637253753,False
2019-07-05,-6064.440941643623,5207.748551586966,5991.518766397085,True
2019-07-08,-2966.160687263575,6064.440941643623,6434.520224994168,False
2019-07-09,522.2848923650103,6064.440941643623,6430.8194321606625,False
2019-07-10,1771.581297649394,6064.440941643623,6427.15564725549,False
2019-07-11,-3782.610394695679,6064.440941643623,6423.528500199372,False
2019-07-12,2288.528281636815,6064.440941643623,6419.9376246138145,False
2019-07-15,2160.4528585309367,6064.440941643623,6416.382657784114,False
2019-07-16,-3151.485132967763,6064.440941643623,6412.863240622708,False
2019-07-17,3128.9511647431323,6064.440941643623,6409.379017632918,False
2019-07-18,3365.5496019301845,6064.440941643623,6405.929636873025,False
2019-07-19,-3734.778012729156,6064.440941643623,6402.5147499207305,False
2019-07-22,393.9788186418547,6064.440941643623,6399.134011837959,False
2019-07-23,-914.9122854301972,6064.440941643623,6395.787081136016,False
2019-07-24,2261.815665112488,6064.440941643623,6392.473619741092,False
2019-07-25,-3846.9714106988513,6064.440941643623,6389.193292960118,False
2019-07-26,2698.1961706747934,6064.440941643623,6385.945769446952,False
2019-07-29,383.4149076097416,6064.440941643623,6382.7307211689185,False
2019-07-30,814.2005988948375,6064.440941643623,6379.547823373666,False
2019-07-31,-2022.0476177098435,6064.440941643623,6376.3967545563655,False
2019-08-01,5838.887196531189,6064.440941643623,6373.277196427239,False
2019-08-02,446.69097872562793,6064.440941643623,6370.188833879402,False
2019-08-05,292.00003186474214,6064.440941643623,6367.131354957044,False
2019-08-06,9567.190739050367,6064.440941643623,6364.10445082391,False
2019-08-07,1878.928856112194,6064.440941643623,6361.107815732107,False
2019-08-08,6255.767041862781,6064.440941643623,6358.141146991223,False
2019-08-09,-3105.5039239624493,6064.440941643623,6355.204144937747,False
2019-08-12,5047.659968388779,6064.440941643623,6352.296512904804,False
2019-08-13,2140.538315220758,6064.440941643623,6349.417957192193,False
2019-08-14,-342.16343792763905,6064.440941643623,6346.568187036707,False
2019-08-15,4390.530394368697,6064.440941643623,6343.746914582776,False
2019-08-16,-207.96875194657449,6064.440941643623,6340.953854853385,False
2019-08-19,-3388.167499596051,6064.440941643623,6338.188725721288,False
2019-08-20,2163.9299975432345,6064.440941643623,6335.451247880511,False
2019-08-21,-176.1119121516441,6064.440941643623,6332.741144818142,False
2019-08-22,-2576.6339507349576,6064.440941643623,6330.058142786397,False
2019-08-23,1325.2183721306203,6064.440941643623,6327.4019707749685,False
2019-08-26,2637.9285144647934,6064.440941643623,6324.772360483655,False
2019-08-27,4371.218588000114,5296.810399991425,6318.50005683479,False
2019-08-28,1477.9322187343791,5296.810399991425,6308.283160266356,False
2019-08-29,906.1474052238008,5296.810399991425,6298.168432663606,False
2019-08-30,-845.8191477013099,5296.810399991425,6288.154852336884,False
2019-09-03,-676.2282276305764,5296.810399991425,6278.241407813431,False
2019-09-04,4332.347355555155,5296.810399991425,6268.42709773521,False
2019-09-05,-4718.362721281438,5296.810399991425,6258.710930757772,False
2019-09-06,1073.5028705830264,5296.810399991425,6249.09192545011,False
2019-09-09,-6048.339174130506,5296.810399991425,6239.569110195521,True
2019-09-10,-6096.744492866818,6048.339174130506,6298.41718050297,True
2019-09-11,2189.4386244670213,6096.744492866818,6322.894244902329,False
2019-09-12,-1458.3941372181216,6096.744492866818,6320.632747381974,False
2019-09-13,-7001.530858292215,6096.744492866818,6318.393864836822,True
2019-09-16,4757.564718666901,7001.530858292215,7122.729692260611,False
2019-09-17,1159.424266670306,7001.530858292215,7121.517703920926,False
2019-09-18,1729.1779582718605,7001.530858292215,7120.317835464641,False
2019-09-19,712.3659253664927,7001.530858292215,7119.129965692914,False
2019-09-20,4864.58292447508,7001.530858292215,7117.953974618908,False
2019-09-23,183.78235810384,7001.530858292215,7116.789743455642,False
2019-09-24,1988.368638888444,7001.530858292215,7115.637154604007,False
2019-09-25,-5270.490002327282,7001.530858292215,7114.49609164089,False
2019-09-26,205.58719587179812,7001.530858292215,7113.366439307402,False
2019-09-27,-1932.19278049942,7001.530858292215,7112.24808349725,False
2019-09-30,-68.27083012169714,7001.530858292215,7111.140911245198,False
2019-10-01,-2036.4558733644567,7001.530858292215,7110.04481071567,False
2019-10-02,-1284.8446595356502,7001.530858292215,7108.959671191436,False
2019-10-03,5990.674437799427,7001.530858292215,7107.885383062445,False
2019-10-04,5810.861217485474,7001.530858292215,7106.821837814741,False
2019-10-07,-4639.858212701031,7001.530858292215,7105.768928019515,False
2019-10-08,-2025.007732084716,7001.530858292215,7104.726547322243,False
2019-10-09,597.7793698287438,7001.530858292215,7103.694590431944,False
2019-10-10,-3581.4386925237363,6096.744492866818,7100.161805939543,False
2019-10-11,-1529.3711925387256,6096.744492866818,6910.187045560007,False
2019-10-14,2844.72813467621,6096.744492866818,6902.052620033076,False
2019-10-15,-2214.8635335264844,6096.744492866818,6893.999538761413,False
2019-10-16,926.6953407490064,6096.744492866818,6886.026988302467,False
2019-10-17,950.6360458446884,6096.744492866818,6878.134163348111,False
2019-10-18,-310.76118312196024,6096.744492866818,6870.320266643298,False
2019-10-21,-764.2995022901555,6096.744492866818,6862.584508905533,False
2019-10-22,1305.963797340909,6096.744492866818,6854.926108745147,False
2019-10-23,978.9419931837574,6096.744492866818,6847.344292586362,False
2019-10-24,929.4373803721778,6096.744492866818,6839.838294589168,False
2019-10-25,-602.8974041841218,6096.744492866818,6832.407356571945,False
2019-10-28,-2964.355579958039,6096.744492866818,6825.050727934892,False
2019-10-29,-24.80038505958686,6096.744492866818,6817.7676655842115,False
2019-10-30,6263.045957684255,6096.744492866818,6810.557433857038,False
2019-10-31,5594.596622607545,6096.744492866818,6803.419304447135,False
2019-11-01,1576.6097586227602,6096.744492866818,6796.352556331332,False
2019-11-04,-3205.937180267532,6096.744492866818,6789.356475696688,False
2019-11-05,-6758.502337574246,6096.744492866818,6782.430355868389,True
2019-11-06,1539.337029713472,6758.502337574246,6940.837986139535,False
2019-11-07,-6953.271315618603,6758.502337574246,6939.014629653882,True
2019-11-08,-2516.2375325303024,6953.271315618603,6988.7582051022855,False
2019-11-11,-587.8620964859693,6953.271315618603,6988.40333620745,False
2019-11-12,2545.92050930309,6953.271315618603,6988.05201600156,False
2019-11-13,2209.514177948313,6953.271315618603,6987.70420899773,False
2019-11-14,4108.627624696426,6953.271315618603,6987.359880063939,False
2019-11-15,1236.195603427859,6953.271315618603,6987.018994419487,False
2019-11-18,1801.598944687388,6953.271315618603,6986.681517631477,False
2019-11-19,2815.8075800080564,6953.271315618603,6986.347415611349,False
2019-11-20,2388.394358014206,6953.271315618603,6986.0166546114215,False
2019-11-21,-3122.057874131673,6953.271315618603,6985.689201221494,False
2019-11-22,425.3769990247514,6953.271315618603,6985.365022365463,False
2019-11-25,1315.1708311595237,6953.271315618603,6985.0440852979955,False
2019-11-26,2894.330386965483,6953.271315618603,6984.726357601201,False
2019-11-27,-404.3117575035892,6953.271315618603,6984.411807181376,False
2019-11-29,-832.3039974900248,6953.271315618603,6984.100402265748,False
2019-12-02,-6067.465122632331,6953.271315618603,6983.792111399276,False
2019-12-03,7140.889698628189,6953.271315618603,6983.4869034414705,False
2019-12-04,-1547.0003272332056,6953.271315618603,6983.184747563241,False
2019-12-05,-963.31346383981,6953.271315618603,6982.885613243794,False
2019-12-06,-461.817256781821,6953.271315618603,6982.589470267543,False
2019-12-09,-1017.4138600045844,6953.271315618603,6982.296288721053,False
2019-12-10,278.5266691631261,6953.271315618603,6982.00603899003,False
2019-12-11,4602.299535518606,6953.271315618603,6981.718691756314,False
2019-12-12,-2534.35352520403,6953.271315618603,6981.434217994936,False
2019-12-13,5193.49678471257,6953.271315618603,6981.152588971174,False
2019-12-16,-2091.814523041674,6953.271315618603,6980.873776237648,False
2019-12-17,-166.203892951855,6953.271315618603,6980.597751631458,False
2019-12-18,-2178.5019202127496,6953.271315618603,6980.3244872713285,False
2019-12-19,1257.2909947287658,6953.271315618603,6980.053955554802,False
2019-12-20,1822.673748972803,6953.271315618603,6979.786129155439,False
2019-12-23,-423.4589588611559,6953.271315618603,6979.520981020072,False
2019-12-24,2533.0865018688864,6953.271315618603,6979.258484366057,False
2019-12-26,3261.523965337587,6953.271315618603,6978.998612678582,False
2019-12-27,315.50850903702684,6953.271315618603,6978.741339707983,False
2019-12-30,-691.6982766733638,6953.271315618603,6978.48663946709,False
2019-12-31,-1689.3536209924173,6953.271315618603,6978.234486228604,False
2020-01-02,7158.957154229251,6953.271315618603,6977.984854522504,False
2020-01-03,3837.002957955599,6953.271315618603,6977.737719133466,False
2020-01-06,653.9501883312204,6953.271315618603,6977.493055098315,False
2020-01-07,-941.77940443253,6953.271315618603,6977.250837703519,False
2020-01-08,-2548.6561581639367,6953.271315618603,6977.011042482671,False
2020-01-09,1155.970341932572,6953.271315618603,6976.773645214029,False
2020-01-10,2813.960585934105,6953.271315618603,6976.538621918076,False
2020-01-13,-203.83995852580324,6953.271315618603,6976.305948855079,False
2020-01-14,1371.3376885457983,6953.271315618603,6976.075602522715,False
2020-01-15,3342.930240489416,6953.271315618603,6975.847559653674,False
2020-01-16,1313.970470235937,6953.271315618603,6975.621797213324,False
2020-01-17,-1768.2052956696668,6953.271315618603,6975.398292397377,False
2020-01-21,2060.217591126867,6953.271315618603,6975.1770226295885,False
2020-01-22,931.2382096775098,6953.271315618603,6974.95796555948,False
2020-01-23,2920.0299031244217,6953.271315618603,6974.741099060069,False
2020-01-24,337.2174617099099,6953.271315618603,6974.526401225655,False
2020-01-27,1142.4332441353818,6953.271315618603,6974.313850369585,False
2020-01-28,-1170.011764642459,6953.271315618603,6974.1034250220755,False
2020-01-29,3590.703910850873,6953.271315618603,6973.89510392804,False
2020-01-30,759.1181569382211,6953.271315618603,6973.688866044946,False
2020-01-31,-708.4800626696253,6953.271315618603,6973.484690540684,False
2020-02-03,1739.6960466016576,6953.271315618603,6973.282556791462,False
2020-02-04,-2665.699195491483,6953.271315618603,6973.082444379733,False
2020-02-05,-491.86382076974456,6953.271315618603,6972.884333092122,False
2020-02-06,2187.3749212047105,6758.502337574246,6972.252603969772,False
2020-02-07,2456.260233479973,6758.502337574246,6970.115101305818,False
2020-02-10,2469.8422433495625,6758.502337574246,6967.998973668501,False
2020-02-11,-2249.9297971637525,6758.502337574246,6965.9040073075585,False
2020-02-12,78.24330112424774,6758.502337574246,6963.829990610224,False
2020-02-13,942.0316472040556,6758.502337574246,6961.776714079866,False
2020-02-14,1789.5739444640735,6758.502337574246,6959.743970314811,False
2020-02-18,3224.805959874477,6758.502337574246,6957.731553987404,False
2020-02-19,1224.4527153792874,6758.502337574246,6955.739261823273,False
2020-02-20,2208.0707804208123,6758.502337574246,6953.766892580783,False
2020-02-21,2072.512838220736,6758.502337574246,6951.814247030717,False
2020-02-24,-1518.4916308209554,6758.502337574246,6949.881127936153,False
2020-02-25,-8472.07188915715,6758.502337574246,6947.967340032534,True
2020-02-26,-1248.3728102083755,8472.07188915715,8472.07188915715,False
2020-02-27,-7872.467673591597,8472.07188915715,8472.07188915715,False
2020-02-28,2296.175287304969,8472.07188915715,8472.07188915715,False
2020-03-02,10431.775324200098,8472.07188915715,8472.07188915715,False
2020-03-03,3893.097893991449,8472.07188915715,8472.07188915715,False
2020-03-04,8243.348206051316,8472.07188915715,8472.07188915715,False
2020-03-05,1653.214722061702,8472.07188915715,8472.07188915715,False
2020-03-06,13059.263903073115,8472.07188915715,8472.07188915715,False
2020-03-09,-8255.30553055208,8472.07188915715,8472.07188915715,False
2020-03-10,-5396.692109827094,8255.30553055208,8470.792382264288,False
2020-03-11,-25189.745936011124,8255.30553055208,8468.637513747166,True
2020-03-12,-29015.35865677502,25189.745936011124,25189.745936011124,True
2020-03-13,8652.999822537324,29015.35865677502,29015.358656775017,False
2020-03-16,-10171.74503777673,29015.35865677502,29015.358656775017,False
2020-03-17,-4333.026902098523,29015.35865677502,29015.358656775017,False
2020-03-18,-35216.12757346653,29015.35865677502,29015.358656775017,True
2020-03-19,4883.035890394361,35216.12757346653,35216.12757346653,False
2020-03-20,8484.169049796537,35216.12757346653,35216.12757346653,False
2020-03-23,13292.882098498738,35216.12757346653,35216.12757346653,False
2020-03-24,25659.309580580517,35216.12757346653,35216.12757346653,False
2020-03-25,1714.2136814001733,35216.12757346653,35216.12757346653,False
2020-03-26,19606.813480205357,35216.12757346653,35216.12757346653,False
2020-03-27,2506.88951031054,35216.12757346653,35216.12757346653,False
2020-03-30,7954.563436246597,35216.12757346653,35216.12757346653,False
2020-03-31,-12888.79887631602,35216.12757346653,35216.12757346653,False
2020-04-01,-5700.163447790068,29015.35865677502,35179.5262916947,False
2020-04-02,8808.37095754048,29015.35865677502,35117.8846153455,False
2020-04-03,-4098.521929214455,29015.35865677502,35056.8593557598,False
2020-04-06,19419.18572498338,29015.35865677502,34996.44434876995,False
2020-04-07,-3748.378584483564,29015.35865677502,34936.63349185,False
2020-04-08,6564.035326326134,29015.35865677502,34877.42074349925,False
2020-04-09,7689.98416884038,29015.35865677502,34818.80012263201,False
2020-04-13,-1180.097193782126,29015.35865677502,34760.765707973434,False
2020-04-14,8303.173965719501,29015.35865677502,34703.311637461455,False
